message_id,parent_id,user_id,creadte_date,title,text,사용여부,role,lang,review_count,review_result,deleted,rank,synthetic,model_name,detoxify,message_tree_id,tree_state,emojis,lavels,link,변호사명
e1ccc886-9642-49ff-ab85-077e085af4ed,null,4b0f95f6-b3af-4b08-b96a-1836d66c1ba9,2024-08-07T10:51:20.177612+09:00,소액민사소송 합의금 요구 가능성과 형사소송 진행 방법.,소액민사소송 합의금 요구 가능성과 형사소송 진행 방법.,None,prompter,ko,0,null,False,null,False,null,{ toxicity: 0.0 severe_toxicity: 0.0 obscene: 0.0 identity_attack: 0.0 insult: 0.0 threat: 0.0 sexual_explicit: 0.0 },e1ccc886-9642-49ff-ab85-077e085af4ed,ready_for_export,{ name: [ _skip_labeling ] count: [ 2 ] },{ name: [ spam lang_mismatch pii not_appropriate hate_speech sexual_content quality toxicity humor creativity violence ] value: [ 0 0 0 0 0 0 0.5833333333333334 0.08333333333333333 0.08333333333333333 0.4166666666666667 0 ] count: [ 3 3 3 3 3 3 3 3 3 3 3 ] },https://www.lawtalk.co.kr/qna/432604,
098b8269-cadc-488e-9f2b-debf837b85dd,e1ccc886-9642-49ff-ab85-077e085af4ed,481a711f-3166-43a8-81ca-f160b8ec6b52,2024-08-07T10:51:20.177612+09:00,null,1. 민위자료 10만원을 요구하실 수도 있으나 상대방이 금액에 대해 다투는 경우 민사재판으로 판결을 받으셔야 합니다. 법률적으로 청구하시는 것은 아무런 문제가 없습니다. 2. 상대방이 중고나라 사기를 한 상황이 맞다면 경찰에 형사고소를 하실 수 있습니다. 민형사상 합의를 하는 조건으로 추가 10만원 정도 요구해보셔도 될 상황입니다.,None,assistant,ko,0,null,False,null,False,null,{ toxicity: 0.0 severe_toxicity: 0.0 obscene: 0.0 identity_attack: 0.0 insult: 0.0 threat: 0.0 sexual_explicit: 0.0 },e1ccc886-9642-49ff-ab85-077e085af4ed,ready_for_export,{ name: [ _skip_labeling ] count: [ 2 ] },{ name: [ spam lang_mismatch pii not_appropriate hate_speech sexual_content quality toxicity humor creativity violence ] value: [ 0 0 0 0 0 0 0.5833333333333334 0.08333333333333333 0.08333333333333333 0.4166666666666667 0 ] count: [ 3 3 3 3 3 3 3 3 3 3 3 ] },https://www.lawtalk.co.kr/qna/432604,정은영 변호사
aadeb853-a341-4359-9e04-e162d11a05ce,null,16ebea75-9506-46b7-8dc5-1e946213f4a7,2024-08-07T10:51:20.177612+09:00,랜덤채팅 통매음 신고 대처 방안.,랜덤채팅 통매음 신고 대처 방안.,None,prompter,ko,0,null,False,null,False,null,{ toxicity: 0.0 severe_toxicity: 0.0 obscene: 0.0 identity_attack: 0.0 insult: 0.0 threat: 0.0 sexual_explicit: 0.0 },aadeb853-a341-4359-9e04-e162d11a05ce,ready_for_export,{ name: [ _skip_labeling ] count: [ 2 ] },{ name: [ spam lang_mismatch pii not_appropriate hate_speech sexual_content quality toxicity humor creativity violence ] value: [ 0 0 0 0 0 0 0.5833333333333334 0.08333333333333333 0.08333333333333333 0.4166666666666667 0 ] count: [ 3 3 3 3 3 3 3 3 3 3 3 ] },https://www.lawtalk.co.kr/qna/432462,
a917f6d3-c0e0-4191-a3f0-8d466f3650f7,aadeb853-a341-4359-9e04-e162d11a05ce,8f62ab31-ed52-4792-8dc8-7a7bec7e41b3,2024-08-07T10:51:20.177612+09:00,null,1%의 가능성도 놓치지 않는 김경수 변호사입니다. 의뢰인님의 경우 상대방의 말을 오해해 성기사진을 보내 현재 통신매체이용음란으로 고소를 당할 수 있는 위기이십니다. 상대방의 상태메시지 등에서 성적인 사진을 보내게 유도했다는 점이 있다면 무죄주장을 할 수 있어 보이나 그런 점이 없다면 의뢰인님에 대한 통신매체이용음란 혐의가 인정될 것으로 보여 이에 대해 변호사의 적극적인 조력을 받아 상대방과의 합의 등으로 기소유예를 노려봐야 합니다. 걱정이 되신다면 상담을 통해 구체적인 사실관계를 전달해 주시어 의뢰인님의 편이 되어 줄 변호인의 도움을 받아 불안감을 지워버리시기 바랍니다. 언제든지 문의주시면 불안감을 지워드리겠습니다. 감사합니다. 법률사무소 피벗 대표변호사 김경수 드림,None,assistant,ko,0,null,False,null,False,null,{ toxicity: 0.0 severe_toxicity: 0.0 obscene: 0.0 identity_attack: 0.0 insult: 0.0 threat: 0.0 sexual_explicit: 0.0 },aadeb853-a341-4359-9e04-e162d11a05ce,ready_for_export,{ name: [ _skip_labeling ] count: [ 2 ] },{ name: [ spam lang_mismatch pii not_appropriate hate_speech sexual_content quality toxicity humor creativity violence ] value: [ 0 0 0 0 0 0 0.5833333333333334 0.08333333333333333 0.08333333333333333 0.4166666666666667 0 ] count: [ 3 3 3 3 3 3 3 3 3 3 3 ] },https://www.lawtalk.co.kr/qna/432462,김경수 변호사
4f6c71dc-a127-4047-835d-39045d13a2ec,null,61745029-ec9a-42f1-a99a-a94cf30fd9ef,2024-08-07T10:51:20.177612+09:00,사무원 등록 결격 사유에 대한 상담.,사무원 등록 결격 사유에 대한 상담.,None,prompter,ko,0,null,False,null,False,null,{ toxicity: 0.0 severe_toxicity: 0.0 obscene: 0.0 identity_attack: 0.0 insult: 0.0 threat: 0.0 sexual_explicit: 0.0 },4f6c71dc-a127-4047-835d-39045d13a2ec,ready_for_export,{ name: [ _skip_labeling ] count: [ 2 ] },{ name: [ spam lang_mismatch pii not_appropriate hate_speech sexual_content quality toxicity humor creativity violence ] value: [ 0 0 0 0 0 0 0.5833333333333334 0.08333333333333333 0.08333333333333333 0.4166666666666667 0 ] count: [ 3 3 3 3 3 3 3 3 3 3 3 ] },https://www.lawtalk.co.kr/qna/432572,
163a81fe-2172-45f3-b5e2-c3a8911007cc,4f6c71dc-a127-4047-835d-39045d13a2ec,30e0b173-13ce-4577-900c-340d9c106d0e,2024-08-07T10:51:20.177612+09:00,null,1. 결론적으로 집행유예 기간 중에 계시기 때문에 사무직원으로 등록이 어렵습니다. 2. 즉 집행유예기간이 지난 후 2년이 경과하여야 사무직원으로 등록이 가능합니다(변호사법 제22조). ================================================================== 제22조(사무직원) ① 변호사는 법률사무소에 사무직원을 둘 수 있다. ② 변호사는 다음 각 호의 어느 하나에 해당하는 자를 제1항에 따른 사무직원으로 채용할 수 없다. <개정 2014. 12. 30. 2020. 6. .> 1. 이 법 또는 「형법」 제12조부터 제132조까지 「특정범죄가중처벌 등에 관한 법률」 제2조 또는 제3조 그 밖에 대통령령으로 정하는 법률에 따라 유죄 판결을 받은 자로서 다음 각 목의 어느 하나에 해당하는 자 가. 징역 이상의 형을 선고받고 그 집행이 끝나거나 그 집행을 받지 아니하기로 확정된 후 3년이 지나지 아니한 자 나. 징역형의 집행유예를 선고받고 그 유예기간이 지난 후 2년이 지나지 아니한 자 다. 징역형의 선고유예를 받고 그 유예기간 중에 있는 자 2. 공무원으로서 징계처분에 의하여 파면되거나 해임된 후 3년이 지나지 아니한 자 3. 피성년후견인,None,assistant,ko,0,null,False,null,False,null,{ toxicity: 0.0 severe_toxicity: 0.0 obscene: 0.0 identity_attack: 0.0 insult: 0.0 threat: 0.0 sexual_explicit: 0.0 },4f6c71dc-a127-4047-835d-39045d13a2ec,ready_for_export,{ name: [ _skip_labeling ] count: [ 2 ] },{ name: [ spam lang_mismatch pii not_appropriate hate_speech sexual_content quality toxicity humor creativity violence ] value: [ 0 0 0 0 0 0 0.5833333333333334 0.08333333333333333 0.08333333333333333 0.4166666666666667 0 ] count: [ 3 3 3 3 3 3 3 3 3 3 3 ] },https://www.lawtalk.co.kr/qna/432572,정은영 변호사
7550ad5e-3c21-4aa6-b045-133d86477f03,null,3e803e1e-93b2-46ce-a29e-5cc28f66fb45,2024-08-07T10:51:20.177612+09:00,민사소송 석명준비사항에 대한 이해와 작성방법.,민사소송 석명준비사항에 대한 이해와 작성방법.,None,prompter,ko,0,null,False,null,False,null,{ toxicity: 0.0 severe_toxicity: 0.0 obscene: 0.0 identity_attack: 0.0 insult: 0.0 threat: 0.0 sexual_explicit: 0.0 },7550ad5e-3c21-4aa6-b045-133d86477f03,ready_for_export,{ name: [ _skip_labeling ] count: [ 2 ] },{ name: [ spam lang_mismatch pii not_appropriate hate_speech sexual_content quality toxicity humor creativity violence ] value: [ 0 0 0 0 0 0 0.5833333333333334 0.08333333333333333 0.08333333333333333 0.4166666666666667 0 ] count: [ 3 3 3 3 3 3 3 3 3 3 3 ] },https://www.lawtalk.co.kr/qna/432571,
e28a8416-bca8-462d-af98-547dfe56dc98,7550ad5e-3c21-4aa6-b045-133d86477f03,f80a8482-7a31-447e-9556-d2e698c5be22,2024-08-07T10:51:20.177612+09:00,null,1. 청구취지 : 피고는 원고에게 80만원 및 이에 대하여 이 사건 청구취지 및 청구원인 변경신청서 송달 다음날부터 연 12%의 비율에 의한 금원을 지급하라. 2. 청구원인 : 2가지 청구원인 모두를 기재하셔도 됩니다.(불법행위에 기한 손해배상 채무불이행에 기한 매매해제로 인한 손해배상) 3. 재판부가 석명준비명령을 통해 자세히 설명해주신 상황이니 석명준비명령과 동일하게 작성해서 제출하시면 될 것 같습니다.(판사님이 신경을 많이 써주셨네요),None,assistant,ko,0,null,False,null,False,null,{ toxicity: 0.0 severe_toxicity: 0.0 obscene: 0.0 identity_attack: 0.0 insult: 0.0 threat: 0.0 sexual_explicit: 0.0 },7550ad5e-3c21-4aa6-b045-133d86477f03,ready_for_export,{ name: [ _skip_labeling ] count: [ 2 ] },{ name: [ spam lang_mismatch pii not_appropriate hate_speech sexual_content quality toxicity humor creativity violence ] value: [ 0 0 0 0 0 0 0.5833333333333334 0.08333333333333333 0.08333333333333333 0.4166666666666667 0 ] count: [ 3 3 3 3 3 3 3 3 3 3 3 ] },https://www.lawtalk.co.kr/qna/432571,정은영 변호사
6b8e6393-fcee-4aef-a72e-d4e1469b6261,null,94bf2d9d-671d-4cd9-b3ca-056a6f8fc3d7,2024-08-07T10:51:20.177612+09:00,공장 월세 미납에 따른 소송 상황과 대처 방안.,공장 월세 미납에 따른 소송 상황과 대처 방안.,None,prompter,ko,0,null,False,null,False,null,{ toxicity: 0.0 severe_toxicity: 0.0 obscene: 0.0 identity_attack: 0.0 insult: 0.0 threat: 0.0 sexual_explicit: 0.0 },6b8e6393-fcee-4aef-a72e-d4e1469b6261,ready_for_export,{ name: [ _skip_labeling ] count: [ 2 ] },{ name: [ spam lang_mismatch pii not_appropriate hate_speech sexual_content quality toxicity humor creativity violence ] value: [ 0 0 0 0 0 0 0.5833333333333334 0.08333333333333333 0.08333333333333333 0.4166666666666667 0 ] count: [ 3 3 3 3 3 3 3 3 3 3 3 ] },https://www.lawtalk.co.kr/qna/432587,
bd0cffff-76f4-4990-97f4-498605b74e2a,6b8e6393-fcee-4aef-a72e-d4e1469b6261,9904a919-d383-475f-b25f-ef37c7711ffe,2024-08-07T10:51:20.177612+09:00,null,1. 임대인이 임차목적물(공장)을 제대로 수리해주지 않아 필요비가 많이 들었다는 항변을 하실 수 있습니다. 다만 지하수도 동파는 임차인의 관리영역으로 인정될 여지도 있습니다. 2. 3천만원 이하의 소액사건의 경우 소액사건심판법 제8조에 따라 직계혈족(아버지-아들)은 소송대리인이 될 수 있습니다. 관련자료(가족관계증명서 소송대리신청서)를 법원에 제출하시면 아버지가 재판기일에 대신하여 출석하실 수 있습니다. ========================= 제8조(소송대리에 관한 특칙) ① 당사자의 배우자ㆍ직계혈족 또는 형제자매는 법원의 허가 없이 소송대리인이 될 수 있다. ② 제1항에 따른 소송대리인은 당사자와의 신분관계와 수권관계(授權關係)를 서면으로 증명하여야 한다. 다만 수권관계에 대해서는 당사자가 판사 앞에서 구술로 제1항에 따른 소송대리인을 선임하고 법원사무관등이 조서에 그 사실을 적은 경우에는 예외로 한다.,None,assistant,ko,0,null,False,null,False,null,{ toxicity: 0.0 severe_toxicity: 0.0 obscene: 0.0 identity_attack: 0.0 insult: 0.0 threat: 0.0 sexual_explicit: 0.0 },6b8e6393-fcee-4aef-a72e-d4e1469b6261,ready_for_export,{ name: [ _skip_labeling ] count: [ 2 ] },{ name: [ spam lang_mismatch pii not_appropriate hate_speech sexual_content quality toxicity humor creativity violence ] value: [ 0 0 0 0 0 0 0.5833333333333334 0.08333333333333333 0.08333333333333333 0.4166666666666667 0 ] count: [ 3 3 3 3 3 3 3 3 3 3 3 ] },https://www.lawtalk.co.kr/qna/432587,정은영 변호사
2e7de31f-94fc-4f00-aeab-d8a810bbefae,null,e0af35f5-180a-46da-a797-5dccbc63b479,2024-08-07T10:51:20.178609+09:00,형사재판 준비서면 열람 가능성과 방법.,형사재판 준비서면 열람 가능성과 방법.,None,prompter,ko,0,null,False,null,False,null,{ toxicity: 0.0 severe_toxicity: 0.0 obscene: 0.0 identity_attack: 0.0 insult: 0.0 threat: 0.0 sexual_explicit: 0.0 },2e7de31f-94fc-4f00-aeab-d8a810bbefae,ready_for_export,{ name: [ _skip_labeling ] count: [ 2 ] },{ name: [ spam lang_mismatch pii not_appropriate hate_speech sexual_content quality toxicity humor creativity violence ] value: [ 0 0 0 0 0 0 0.5833333333333334 0.08333333333333333 0.08333333333333333 0.4166666666666667 0 ] count: [ 3 3 3 3 3 3 3 3 3 3 3 ] },https://www.lawtalk.co.kr/qna/432595,
c566f904-9f1c-45f1-8359-e0ad5de0a862,2e7de31f-94fc-4f00-aeab-d8a810bbefae,0e8ca837-0178-43bf-b0f6-a66d5a65e269,2024-08-07T10:51:20.178609+09:00,null,1. 형사소송법 제24조의4에 근거하여 법원에서 열람등사를 신청해보실 수 있습니다. ============================================== 제24조의4(피해자 등의 공판기록 열람ㆍ등사) ①소송계속 중인 사건의 피해자(피해자가 사망하거나 그 심신에 중대한 장애가 있는 경우에는 그 배우자ㆍ직계친족 및 형제자매를 포함한다) 피해자 본인의 법정대리인 또는 이들로부터 위임을 받은 피해자 본인의 배우자ㆍ직계친족ㆍ형제자매ㆍ변호사는 소송기록의 열람 또는 등사를 재판장에게 신청할 수 있다. ②재판장은 제1항의 신청이 있는 때에는 지체 없이 검사 피고인 또는 변호인에게 그 취지를 통지하여야 한다. ③재판장은 피해자 등의 권리구제를 위하여 필요하다고 인정하거나 그 밖의 정당한 사유가 있는 경우 범죄의 성질 심리의 상황 그 밖의 사정을 고려하여하다고 인정하는 때에는 열람 또는 등사를 허가할 수 있다. ④재판장이 제3항에 따라 등사를 허가하는 경우에는 등사한 소송기록의 사용목적을 제한하거나 적당하다고 인정하는 조건을 붙일 수 있다. ⑤제1항에 따라 소송기록을 열람 또는 등사한 자는 열람 또는 등사에 의하여 알게 된 사항을 사용함에 있어서 부당히 관계인의 명예나 생활의 평온을 해하거나 수사와 재판에 지장을 주지 아니하도록 하여야 한다. ============================== 2. 다만 재판장의 허가가 있어야 하므로 일단 '피고인 변호인의 의견서'에 대해 열람등사를 신청해보시고 결과를 기다려보셔야 할 것입니다. ⑥제3항 및 제4항에 관한 재판에 대하여는 불복할 수 없다.,None,assistant,ko,0,null,False,null,False,null,{ toxicity: 0.0 severe_toxicity: 0.0 obscene: 0.0 identity_attack: 0.0 insult: 0.0 threat: 0.0 sexual_explicit: 0.0 },2e7de31f-94fc-4f00-aeab-d8a810bbefae,ready_for_export,{ name: [ _skip_labeling ] count: [ 2 ] },{ name: [ spam lang_mismatch pii not_appropriate hate_speech sexual_content quality toxicity humor creativity violence ] value: [ 0 0 0 0 0 0 0.5833333333333334 0.08333333333333333 0.08333333333333333 0.4166666666666667 0 ] count: [ 3 3 3 3 3 3 3 3 3 3 3 ] },https://www.lawtalk.co.kr/qna/432595,정은영 변호사
d39a85af-0341-4315-9785-a75a6cefeffa,null,b9a71ba9-03db-4ef8-8339-f201c1d122c1,2024-08-07T10:51:20.178609+09:00,묵시적 갱신 기간 후 계약 연장 통보의 합의 갱신 여부.,묵시적 갱신 기간 후 계약 연장 통보의 합의 갱신 여부.,None,prompter,ko,0,null,False,null,False,null,{ toxicity: 0.0 severe_toxicity: 0.0 obscene: 0.0 identity_attack: 0.0 insult: 0.0 threat: 0.0 sexual_explicit: 0.0 },d39a85af-0341-4315-9785-a75a6cefeffa,ready_for_export,{ name: [ _skip_labeling ] count: [ 2 ] },{ name: [ spam lang_mismatch pii not_appropriate hate_speech sexual_content quality toxicity humor creativity violence ] value: [ 0 0 0 0 0 0 0.5833333333333334 0.08333333333333333 0.08333333333333333 0.4166666666666667 0 ] count: [ 3 3 3 3 3 3 3 3 3 3 3 ] },https://www.lawtalk.co.kr/qna/432616,
2a351498-2554-4af8-9472-7ecb3767d1f6,d39a85af-0341-4315-9785-a75a6cefeffa,9a85e1ca-cddd-4b0a-bd14-50ef8eabf3e9,2024-08-07T10:51:20.178609+09:00,null,1. 임대차기간 종료일 2개월 전까지 서로 아무런 연락이 없었으므로 묵시의 갱신이 된 것으로 보입니다. ===================== 제6조(계약의 갱신) ① 임대인이 임대차기간이 끝나기 6개월 전부터 2개월 전까지의 기간에 임차인에게 갱신거절(更新拒絶)의 통지를 하지 아니하거나 계약조건을 변경하지 아니하면 갱신하지 아니한다는 뜻의 통지를 하지 아니한 경우에는 그 기간이 끝난 때에 전 임대차와 동일한 조건으로 다시 임대차한 것으로 본다. 임차인이 임대차기간이 끝나기 2개월 전까지 통지하지 아니한 경우에도 또한 같다. <개정 2020. 6. .> ② 제1항의 경우 임대차의 존속기간은 2년으로 본다. <개정 200. 5. 8.> =============== 2. 묵시의 갱신이 된 경우 임차인은 언제든지 계약을 해지할 수 있고 해지통보 후 3개월이 지나면 임대차계약이 해지됩니다. ============================ 제6조의2(묵시적 갱신의 경우 계약의 해지) ① 제6조제1항에 따라 계약이 갱신된 경우 같은 조 제2항에도 불구하고 임차인은 언제든지 임대인에게 계약해지(契約解止)를 통지할 수 있다. <개정 200. 5. 8.> ② 제1항에 따른 해지는 임대인이 그 통지를 받은 날부터 3개월이 지나면 그 효력이 발생한다. ============================= 3. 따라서 임대인은 3개월이 지난 후 임차인에게 보증금반환을 요구하실 수 있습니다. 다만 상대방은 문자를 받은 시기를 다툴 수 있으므로(확인을 안했다는 식으로) 지금이라도 내용증명을 보내시는 등으로 해지통보 시기를 명확히 해두시는걸 권유드립니다.,None,assistant,ko,0,null,False,null,False,null,{ toxicity: 0.0 severe_toxicity: 0.0 obscene: 0.0 identity_attack: 0.0 insult: 0.0 threat: 0.0 sexual_explicit: 0.0 },d39a85af-0341-4315-9785-a75a6cefeffa,ready_for_export,{ name: [ _skip_labeling ] count: [ 2 ] },{ name: [ spam lang_mismatch pii not_appropriate hate_speech sexual_content quality toxicity humor creativity violence ] value: [ 0 0 0 0 0 0 0.5833333333333334 0.08333333333333333 0.08333333333333333 0.4166666666666667 0 ] count: [ 3 3 3 3 3 3 3 3 3 3 3 ] },https://www.lawtalk.co.kr/qna/432616,정은영 변호사
cacb0b99-d15c-4f3d-b0d3-347e99faba40,null,2378d3d0-daaa-41d9-9ad6-c08f3f32da55,2024-08-07T10:51:20.193569+09:00,절도죄로 인한 고소와 합의에 대한 상담.,절도죄로 인한 고소와 합의에 대한 상담.,None,prompter,ko,0,null,False,null,False,null,{ toxicity: 0.0 severe_toxicity: 0.0 obscene: 0.0 identity_attack: 0.0 insult: 0.0 threat: 0.0 sexual_explicit: 0.0 },cacb0b99-d15c-4f3d-b0d3-347e99faba40,ready_for_export,{ name: [ _skip_labeling ] count: [ 2 ] },{ name: [ spam lang_mismatch pii not_appropriate hate_speech sexual_content quality toxicity humor creativity violence ] value: [ 0 0 0 0 0 0 0.5833333333333334 0.08333333333333333 0.08333333333333333 0.4166666666666667 0 ] count: [ 3 3 3 3 3 3 3 3 3 3 3 ] },https://www.lawtalk.co.kr/qna/432537,
8f0fd727-6040-4353-a453-dd134cd3ebef,cacb0b99-d15c-4f3d-b0d3-347e99faba40,b282ea13-9e36-4e9c-a776-745e7cb2a11e,2024-08-07T10:51:20.178609+09:00,null,대한변호사협회 형사전문 이지혜 변호사 입니다. 혐의를 인정하시는 경우 최대한 빠른 합의를 하시는 것이 좋겠습니다. 다른 사람들과 합의를 못하였다 하여 1 2명이랑 합의를 한 사실이 효력이 없어지는 것은 아닙니다 그러나 피해자와 일단 전부 합의를 하시는 것이 좋겠습니다. 초범의 소액 절도의 경우 벌금형이 나올 수 있는데 벌금형도 엄연히 전과에 해당하여 기록에 남게 됩니다. 변호사의 추가 도움이 필요한 경우 연락주세요.고등법원앞 법률사무소 천지(天地) 사선 / 국선/ 국민참여재판 형사 전분야 경력 多,None,assistant,ko,0,null,False,null,False,null,{ toxicity: 0.0 severe_toxicity: 0.0 obscene: 0.0 identity_attack: 0.0 insult: 0.0 threat: 0.0 sexual_explicit: 0.0 },cacb0b99-d15c-4f3d-b0d3-347e99faba40,ready_for_export,{ name: [ _skip_labeling ] count: [ 2 ] },{ name: [ spam lang_mismatch pii not_appropriate hate_speech sexual_content quality toxicity humor creativity violence ] value: [ 0 0 0 0 0 0 0.5833333333333334 0.08333333333333333 0.08333333333333333 0.4166666666666667 0 ] count: [ 3 3 3 3 3 3 3 3 3 3 3 ] },https://www.lawtalk.co.kr/qna/432537,이진채 변호사
d9b7f573-dfdd-4e82-b321-20d745e4e14b,cacb0b99-d15c-4f3d-b0d3-347e99faba40,b9dbebcb-44c0-4855-9d67-cd14b5943019,2024-08-07T10:51:20.193569+09:00,null,정상참작 및 양형사유를 가이드 받으셔서 제출하시면 가능성은 있습니다. 전력으로 도와드리겠습니다. 이 사안은 무엇보다 군 수사절차와 군 징계절차를 제대로 아는 전문가의 도움이 필요합니다. 국방부 검찰단 군검사로서 징계장교로서 수사를 한 적도 있고 반대로 대형로펌에서 변호도 했습니다. 이 모든 경험으로 조력해드리겠습니다. 상담신청시 [장기군법무관 수석임관 및 국방부검찰단 군검사 출신 대표변호사]가 직접 상담합니다. [법률사무소 가호 이진채 대표변호사] - 대한변호사협회 인증 형사전문 변호사 - 대한변호사협회 인증 가사전문 변호사 -중앙지방검찰청 방위사업수사부 출신 - 대형로펌 파트너변호사 출신 - 국방부검찰단 군검사 출신 - 제2작전사령부 검찰부장 출신 - 국방부 성희롱 예방교육 강연,None,assistant,ko,0,null,False,null,False,null,{ toxicity: 0.0 severe_toxicity: 0.0 obscene: 0.0 identity_attack: 0.0 insult: 0.0 threat: 0.0 sexual_explicit: 0.0 },cacb0b99-d15c-4f3d-b0d3-347e99faba40,ready_for_export,{ name: [ _skip_labeling ] count: [ 2 ] },{ name: [ spam lang_mismatch pii not_appropriate hate_speech sexual_content quality toxicity humor creativity violence ] value: [ 0 0 0 0 0 0 0.5833333333333334 0.08333333333333333 0.08333333333333333 0.4166666666666667 0 ] count: [ 3 3 3 3 3 3 3 3 3 3 3 ] },https://www.lawtalk.co.kr/qna/432537,이진채 변호사
93cf9809-6353-4944-b9c8-0774d4cc9732,null,2829ee05-e8db-4355-b04d-e56c50efc0a5,2024-08-07T10:51:20.178609+09:00,민사 강제조정 결정 후 변제금 지급 방법에 대한 상담.,민사 강제조정 결정 후 변제금 지급 방법에 대한 상담.,None,prompter,ko,0,null,False,null,False,null,{ toxicity: 0.0 severe_toxicity: 0.0 obscene: 0.0 identity_attack: 0.0 insult: 0.0 threat: 0.0 sexual_explicit: 0.0 },93cf9809-6353-4944-b9c8-0774d4cc9732,ready_for_export,{ name: [ _skip_labeling ] count: [ 2 ] },{ name: [ spam lang_mismatch pii not_appropriate hate_speech sexual_content quality toxicity humor creativity violence ] value: [ 0 0 0 0 0 0 0.5833333333333334 0.08333333333333333 0.08333333333333333 0.4166666666666667 0 ] count: [ 3 3 3 3 3 3 3 3 3 3 3 ] },https://www.lawtalk.co.kr/qna/432609,
e2dbaaac-6d10-4f21-9590-cf8fb58e8fe5,93cf9809-6353-4944-b9c8-0774d4cc9732,8cd53fd0-aefb-490c-95de-4983fed82612,2024-08-07T10:51:20.178609+09:00,null,#NAME?,None,assistant,ko,0,null,False,null,False,null,{ toxicity: 0.0 severe_toxicity: 0.0 obscene: 0.0 identity_attack: 0.0 insult: 0.0 threat: 0.0 sexual_explicit: 0.0 },93cf9809-6353-4944-b9c8-0774d4cc9732,ready_for_export,{ name: [ _skip_labeling ] count: [ 2 ] },{ name: [ spam lang_mismatch pii not_appropriate hate_speech sexual_content quality toxicity humor creativity violence ] value: [ 0 0 0 0 0 0 0.5833333333333334 0.08333333333333333 0.08333333333333333 0.4166666666666667 0 ] count: [ 3 3 3 3 3 3 3 3 3 3 3 ] },https://www.lawtalk.co.kr/qna/432609,배희정 변호사
2a4a1e58-03b0-4325-931a-8ae5d6fb7394,null,bae4c259-074f-4298-9dbf-0ec41885279a,2024-08-07T10:51:20.178609+09:00,배상명령신청서 작성 시 고려해야 할 사항.,배상명령신청서 작성 시 고려해야 할 사항.,None,prompter,ko,0,null,False,null,False,null,{ toxicity: 0.0 severe_toxicity: 0.0 obscene: 0.0 identity_attack: 0.0 insult: 0.0 threat: 0.0 sexual_explicit: 0.0 },2a4a1e58-03b0-4325-931a-8ae5d6fb7394,ready_for_export,{ name: [ _skip_labeling ] count: [ 2 ] },{ name: [ spam lang_mismatch pii not_appropriate hate_speech sexual_content quality toxicity humor creativity violence ] value: [ 0 0 0 0 0 0 0.5833333333333334 0.08333333333333333 0.08333333333333333 0.4166666666666667 0 ] count: [ 3 3 3 3 3 3 3 3 3 3 3 ] },https://www.lawtalk.co.kr/qna/432607,
936dda21-5a91-4d53-8bc1-cc96fe664b96,2a4a1e58-03b0-4325-931a-8ae5d6fb7394,95c88705-8da5-4b99-9ccd-d7ea28102e70,2024-08-07T10:51:20.178609+09:00,null,대한변호사협회 형사전문 이지혜 변호사 입니다. 실질적인 피해금액만 적는 것이 좋습니다. 그외 부차적 비용까지 적거나 하는 경우 상대방이 인정하지 않는 경우가 있는데 (배상명령 신청은 100% 인정하지 않는 이상) 각하될 수 있기 때문입니다. 추가 도움이 필요한 경우 연락주세요.고등법원앞 법률사무소 천지(天地) 사선 / 국선/ 국민참여재판 형사 전분야 경력 多,None,assistant,ko,0,null,False,null,False,null,{ toxicity: 0.0 severe_toxicity: 0.0 obscene: 0.0 identity_attack: 0.0 insult: 0.0 threat: 0.0 sexual_explicit: 0.0 },2a4a1e58-03b0-4325-931a-8ae5d6fb7394,ready_for_export,{ name: [ _skip_labeling ] count: [ 2 ] },{ name: [ spam lang_mismatch pii not_appropriate hate_speech sexual_content quality toxicity humor creativity violence ] value: [ 0 0 0 0 0 0 0.5833333333333334 0.08333333333333333 0.08333333333333333 0.4166666666666667 0 ] count: [ 3 3 3 3 3 3 3 3 3 3 3 ] },https://www.lawtalk.co.kr/qna/432607,이지혜 변호사
151d6d41-f673-4fe9-9fff-4e7482522c9c,null,99a0eb26-0fd0-4cfd-9711-dcf33096fc82,2024-08-07T10:51:20.179607+09:00,원격 성인용품 조종과 성매매 관련 법률 상담.,원격 성인용품 조종과 성매매 관련 법률 상담.,None,prompter,ko,0,null,False,null,False,null,{ toxicity: 0.0 severe_toxicity: 0.0 obscene: 0.0 identity_attack: 0.0 insult: 0.0 threat: 0.0 sexual_explicit: 0.0 },151d6d41-f673-4fe9-9fff-4e7482522c9c,ready_for_export,{ name: [ _skip_labeling ] count: [ 2 ] },{ name: [ spam lang_mismatch pii not_appropriate hate_speech sexual_content quality toxicity humor creativity violence ] value: [ 0 0 0 0 0 0 0.5833333333333334 0.08333333333333333 0.08333333333333333 0.4166666666666667 0 ] count: [ 3 3 3 3 3 3 3 3 3 3 3 ] },https://www.lawtalk.co.kr/qna/432640,
